palabra,estado,información
ὁποῖοί,pendiente,
ὁποῖος,pendiente,
ὁποῖόν,pendiente,
ὁράματι,pendiente,
ὁράματος,pendiente,
ὁράσει,pendiente,
ὁράσεις,pendiente,
ὁρίζει,pendiente,
ὁρίοις,pendiente,
ὁρίσας,pendiente,
ὁρίων,pendiente,
ὁρατὰ,pendiente,
ὁρισθέντος,pendiente,
ὁρκίζω,pendiente,
ὁρκωμοσίας,pendiente,
ὁρμήματι,pendiente,
ὁρμὴ,pendiente,
ὁροθεσίας,pendiente,
ὁρᾶτε,pendiente,
ὁρᾷ,pendiente,
ὁρῶ,pendiente,
ὁρῶμεν,pendiente,
ὁρῶν,pendiente,
ὁρῶντες,pendiente,
ὁρῶσαι,pendiente,
ὁσάκις,pendiente,
ὁσίους,pendiente,
ὁσίως,pendiente,
ὁσιότητι,pendiente,
ὂν,pendiente,
ὃ,pendiente,
ὃν,pendiente,
ὃς,pendiente,
ὄγδοον,pendiente,
ὄγδοος,pendiente,
ὄγδοός,pendiente,
ὄγκον,pendiente,
ὄζει,pendiente,
ὄλεθρον,pendiente,
ὄλεθρος,pendiente,
ὄμβρος,pendiente,
ὄμματα,pendiente,
ὄναρ,pendiente,
ὄνειδός,pendiente,
ὄνομά,pendiente,
ὄνομα,pendiente,
ὄνον,pendiente,
ὄνου,pendiente,
ὄντα,pendiente,
ὄντας,pendiente,
ὄντες,pendiente,
ὄντι,pendiente,
ὄντος,pendiente,
ὄντων,pendiente,
ὄντως,pendiente,
ὄξος,pendiente,
ὄξους,pendiente,
ὄπισθεν,pendiente,
ὄρει,pendiente,
ὄρεσιν,pendiente,
ὄρη,pendiente,
ὄρθρον,pendiente,
ὄρθρου,pendiente,
ὄρνεα,pendiente,
ὄρνις,pendiente,
ὄρος,pendiente,
ὄρους,pendiente,
ὄσφρησις,pendiente,
ὄφεις,pendiente,
ὄφελον,pendiente,
ὄφελος,pendiente,
ὄφελόν,pendiente,
ὄφεσιν,pendiente,
ὄφεων,pendiente,
ὄφεως,pendiente,
ὄφιν,pendiente,
ὄφις,pendiente,
ὄχλοι,pendiente,
ὄχλοις,pendiente,
ὄχλον,pendiente,
ὄχλος,pendiente,
ὄχλου,pendiente,
ὄχλους,pendiente,
ὄχλων,pendiente,
ὄχλῳ,pendiente,
ὄψεσθέ,pendiente,
ὄψεσθε,pendiente,
ὄψεται,pendiente,
ὄψησθε,pendiente,
ὄψιμον,pendiente,
ὄψιν,pendiente,
ὄψις,pendiente,
ὄψομαι,pendiente,
ὄψονται,pendiente,
ὄψῃ,pendiente,
ὅ,pendiente,
ὅθεν,pendiente,
ὅλη,pendiente,
ὅλην,pendiente,
ὅλης,pendiente,
ὅλον,pendiente,
ὅλος,pendiente,
ὅλου,pendiente,
ὅλους,pendiente,
ὅλως,pendiente,
ὅλῃ,pendiente,
ὅλῳ,pendiente,
ὅμοια,pendiente,
ὅμοιαι,pendiente,
ὅμοιοί,pendiente,
ὅμοιοι,pendiente,
ὅμοιον,pendiente,
ὅμοιος,pendiente,
ὅμοιός,pendiente,
ὅμως,pendiente,
ὅπλα,pendiente,
ὅπλων,pendiente,
ὅπου,pendiente,
ὅπως,pendiente,
ὅρα,pendiente,
ὅραμα,pendiente,
ὅρια,pendiente,
ὅρκον,pendiente,
ὅρκος,pendiente,
ὅρκου,pendiente,
ὅρκους,pendiente,
ὅρκῳ,pendiente,
ὅς,pendiente,
ὅσα,pendiente,
ὅσαι,pendiente,
ὅσια,pendiente,
ὅσιον,pendiente,
ὅσιος,pendiente,
ὅσιόν,pendiente,
ὅσοι,pendiente,
ὅσον,pendiente,
ὅσους,pendiente,
ὅστις,pendiente,
ὅσων,pendiente,
ὅσῳ,pendiente,
ὅταν,pendiente,
ὅτε,pendiente,
ὅτι,pendiente,
ὅτου,pendiente,
ὑάκινθος,pendiente,
ὑάλῳ,pendiente,
ὑακινθίνους,pendiente,
ὑαλίνη,pendiente,
ὑαλίνην,pendiente,
ὑβρίζεις,pendiente,
ὑβρίσαι,pendiente,
ὑβρισθέντες,pendiente,
ὑβρισθήσεται,pendiente,
ὑβριστήν,pendiente,
ὑβριστὰς,pendiente,
ὑγιής,pendiente,
ὑγιαίνειν,pendiente,
ὑγιαίνοντα,pendiente,
ὑγιαίνοντας,pendiente,
ὑγιαίνοντες,pendiente,
ὑγιαίνουσιν,pendiente,
ὑγιαίνωσιν,pendiente,
ὑγιαινούσης,pendiente,
ὑγιαινούσῃ,pendiente,
ὑγιαινόντων,pendiente,
ὑγιεῖς,pendiente,
ὑγιὴς,pendiente,
ὑγιῆ,pendiente,
ὑγρῷ,pendiente,
ὑδάτων,pendiente,
ὑδρίαι,pendiente,
ὑδρίαν,pendiente,
ὑδρίας,pendiente,
ὑδροπότει,pendiente,
ὑδρωπικὸς,pendiente,
ὑετοὺς,pendiente,
ὑετὸν,pendiente,
ὑετὸς,pendiente,
ὑμέναιος,pendiente,
ὑμέτερον,pendiente,
ὑμέτερος,pendiente,
ὑμετέρα,pendiente,
ὑμετέραν,pendiente,
ὑμετέρας,pendiente,
ὑμετέρᾳ,pendiente,
ὑμετέρῳ,pendiente,
ὑμεῖς,pendiente,
ὑμνήσαντες,pendiente,
ὑμνήσω,pendiente,
ὑμᾶς,pendiente,
ὑμῖν,pendiente,
ὑμῶν,pendiente,
ὑπ,pendiente,
ὑπάγει,pendiente,
ὑπάγειν,pendiente,
ὑπάγεις,pendiente,
ὑπάγετε,pendiente,
ὑπάγητε,pendiente,
ὑπάγοντας,pendiente,
ὑπάγοντες,pendiente,
ὑπάγω,pendiente,
ὑπάγῃ,pendiente,
ὑπάντησιν,pendiente,
ὑπάρξεις,pendiente,
ὑπάρχει,pendiente,
ὑπάρχειν,pendiente,
ὑπάρχοντά,pendiente,
ὑπάρχοντα,pendiente,
ὑπάρχοντας,pendiente,
ὑπάρχοντες,pendiente,
ὑπάρχοντος,pendiente,
ὑπάρχουσιν,pendiente,
ὑπάρχων,pendiente,
ὑπάρχωσιν,pendiente,
ὑπέβαλον,pendiente,
ὑπέδειξα,pendiente,
ὑπέδειξεν,pendiente,
ὑπέθηκαν,pendiente,
ὑπέλαβεν,pendiente,
ὑπέμεινάν,pendiente,
ὑπέμεινεν,pendiente,
ὑπέρακμος,pendiente,
ὑπέρογκα,pendiente,
ὑπέστελλεν,pendiente,
ὑπέστρεφον,pendiente,
ὑπέστρεψα,pendiente,
ὑπέστρεψαν,pendiente,
ὑπέστρεψεν,pendiente,
ὑπέταξας,pendiente,
ὑπέταξεν,pendiente,
ὑπέχουσαι,pendiente,
ὑπήκοοί,pendiente,
ὑπήκοοι,pendiente,
ὑπήκοος,pendiente,
ὑπήκουον,pendiente,
ὑπήκουσαν,pendiente,
ὑπήκουσεν,pendiente,
ὑπήνεγκα,pendiente,
ὑπήντησαν,pendiente,
ὑπήντησεν,pendiente,
ὑπακοή,pendiente,
ὑπακοήν,pendiente,
ὑπακούει,pendiente,
ὑπακούειν,pendiente,
ὑπακούετε,pendiente,
ὑπακούουσιν,pendiente,
ὑπακοὴ,pendiente,
ὑπακοὴν,pendiente,
ὑπακοῆς,pendiente,
ὑπακοῇ,pendiente,
ὑπακοῦσαι,pendiente,
ὑπαντῆσαι,pendiente,
ὑπαρχούσης,pendiente,
ὑπαρχόντων,pendiente,
ὑπείκετε,pendiente,
ὑπεδέξατο,pendiente,
ὑπελείφθην,pendiente,
ὑπεμείνατε,pendiente,
ὑπεμνήσθη,pendiente,
ὑπεναντίον,pendiente,
ὑπεναντίους,pendiente,
ὑπενεγκεῖν,pendiente,
ὑπενόουν,pendiente,
ὑπεπλεύσαμεν,pendiente,
ὑπεράνω,pendiente,
ὑπερέκεινα,pendiente,
ὑπερέχον,pendiente,
ὑπερέχοντας,pendiente,
ὑπερέχοντι,pendiente,
ὑπερέχουσα,pendiente,
ὑπερήφανοι,pendiente,
ὑπεραίρωμαι,pendiente,
ὑπεραιρόμενος,pendiente,
ὑπεραυξάνει,pendiente,
ὑπερβάλλον,pendiente,
ὑπερβάλλουσαν,pendiente,
ὑπερβαίνειν,pendiente,
ὑπερβαλλούσης,pendiente,
ὑπερβαλλόντως,pendiente,
ὑπερβολὴ,pendiente,
ὑπερβολὴν,pendiente,
ὑπερβολῇ,pendiente,
ὑπερεκπερισσοῦ,pendiente,
ὑπερεκτείνομεν,pendiente,
ὑπερεκχυννόμενον,pendiente,
ὑπερεντυγχάνει,pendiente,
ὑπερεπερίσσευσεν,pendiente,
ὑπερεπλεόνασεν,pendiente,
ὑπερεχούσαις,pendiente,
ὑπερηφάνοις,pendiente,
ὑπερηφάνους,pendiente,
ὑπερηφανία,pendiente,
ὑπεριδὼν,pendiente,
ὑπερλίαν,pendiente,
ὑπερνικῶμεν,pendiente,
ὑπεροχὴν,pendiente,
ὑπεροχῇ,pendiente,
ὑπερπερισσεύομαι,pendiente,
ὑπερπερισσῶς,pendiente,
ὑπερφρονεῖν,pendiente,
ὑπερύψωσεν,pendiente,
ὑπερῴῳ,pendiente,
ὑπερῷον,pendiente,
ὑπεστειλάμην,pendiente,
ὑπεστρώννυον,pendiente,
ὑπετάγη,pendiente,
ὑπετάγησαν,pendiente,
ὑπεχώρησεν,pendiente,
ὑπηκούσατε,pendiente,
ὑπηρέται,pendiente,
ὑπηρέταις,pendiente,
ὑπηρέτας,pendiente,
ὑπηρέτην,pendiente,
ὑπηρέτησαν,pendiente,
ὑπηρέτῃ,pendiente,
ὑπηρετήσας,pendiente,
ὑπηρετεῖν,pendiente,
ὑπηρετῶν,pendiente,
ὑπογραμμόν,pendiente,
ὑποδέδεκται,pendiente,
ὑποδήματα,pendiente,
ὑποδήματος,pendiente,
ὑποδείγματα,pendiente,
ὑποδείγματι,pendiente,
ὑποδείξω,pendiente,
ὑποδεδεμένους,pendiente,
ὑποδεξαμένη,pendiente,
ὑποδημάτων,pendiente,
ὑποδησάμενοι,pendiente,
ὑποδραμόντες,pendiente,
ὑποζυγίου,pendiente,
ὑποζωννύντες,pendiente,
ὑποζύγιον,pendiente,
ὑποκάτω,pendiente,
ὑποκρίσει,pendiente,
ὑποκρίσεις,pendiente,
ὑποκρίσεως,pendiente,
ὑποκρινομένους,pendiente,
ὑποκριτά,pendiente,
ὑποκριταί,pendiente,
ὑποκριταὶ,pendiente,
ὑποκριτῶν,pendiente,
ὑπολήνιον,pendiente,
ὑπολαβὼν,pendiente,
ὑπολαμβάνειν,pendiente,
ὑπολαμβάνετε,pendiente,
ὑπολαμβάνω,pendiente,
ὑπολιμπάνων,pendiente,
ὑπομένει,pendiente,
ὑπομένετε,pendiente,
ὑπομένομεν,pendiente,
ὑπομένοντες,pendiente,
ὑπομένω,pendiente,
ὑπομίμνῃσκε,pendiente,
ὑπομείναντας,pendiente,
ὑπομείνας,pendiente,
ὑπομεμενηκότα,pendiente,
ὑπομενεῖτε,pendiente,
ὑπομιμνῄσκειν,pendiente,
ὑπομνήσει,pendiente,
ὑπομνήσω,pendiente,
ὑπομνῆσαι,pendiente,
ὑπομονήν,pendiente,
ὑπομονὴ,pendiente,
ὑπομονὴν,pendiente,
ὑπομονῆς,pendiente,
ὑπομονῇ,pendiente,
ὑπονοεῖτε,pendiente,
ὑποπνεύσαντος,pendiente,
ὑποπόδιον,pendiente,
ὑποπόδιόν,pendiente,
ὑποστάσει,pendiente,
ὑποστάσεως,pendiente,
ὑποστείληται,pendiente,
ὑποστολῆς,pendiente,
ὑποστρέφειν,pendiente,
ὑποστρέφοντι,pendiente,
ὑποστρέφων,pendiente,
ὑποστρέψαι,pendiente,
ὑποστρέψαντες,pendiente,
ὑποστρέψαντι,pendiente,
ὑποστρέψασαι,pendiente,
ὑποστρέψω,pendiente,
ὑποτάγητε,pendiente,
ὑποτάξαι,pendiente,
ὑποτάξαντα,pendiente,
ὑποτάξαντι,pendiente,
ὑποτάξαντος,pendiente,
ὑποτάσσεσθαι,pendiente,
ὑποτάσσεσθε,pendiente,
ὑποτάσσεται,pendiente,
ὑποτάσσησθε,pendiente,
ὑποτέτακται,pendiente,
ὑποταγέντων,pendiente,
ὑποταγήσεται,pendiente,
ὑποταγησόμεθα,pendiente,
ὑποταγῇ,pendiente,
ὑποτασσέσθω,pendiente,
ὑποτασσέσθωσαν,pendiente,
ὑποτασσομένας,pendiente,
ὑποτασσόμεναι,pendiente,
ὑποτασσόμενοι,pendiente,
ὑποτασσόμενος,pendiente,
ὑποτεταγμένα,pendiente,
ὑποτιθέμενος,pendiente,
ὑποτύπωσιν,pendiente,
ὑποφέρει,pendiente,
ὑποχωρῶν,pendiente,
ὑπωπιάζω,pendiente,
ὑπωπιάζῃ,pendiente,
ὑπό,pendiente,
ὑπόδειγμα,pendiente,
ὑπόδημα,pendiente,
ὑπόδησαι,pendiente,
ὑπόδικος,pendiente,
ὑπόκρισιν,pendiente,
ὑπόκρισις,pendiente,
ὑπόλειμμα,pendiente,
ὑπόμνησιν,pendiente,
ὑπόνοιαι,pendiente,
ὑπόστασις,pendiente,
ὑπόστρεφε,pendiente,
ὑπὲρ,pendiente,
ὑπὸ,pendiente,
ὑπῆγον,pendiente,
ὑπῆρχεν,pendiente,
ὑπῆρχον,pendiente,
ὑσσώπου,pendiente,
ὑσσώπῳ,pendiente,
ὑστέρημά,pendiente,
ὑστέρημα,pendiente,
ὑστέρησα,pendiente,
ὑστέρησιν,pendiente,
ὑστέροις,pendiente,
ὑστερήματα,pendiente,
ὑστερήματος,pendiente,
ὑστερήσαντος,pendiente,
ὑστερήσατε,pendiente,
ὑστερήσεως,pendiente,
ὑστερεῖ,pendiente,
ὑστερεῖσθαι,pendiente,
ὑστερηθεὶς,pendiente,
ὑστερηκέναι,pendiente,
ὑστερουμένῳ,pendiente,
ὑστερούμεθα,pendiente,
ὑστερούμενοι,pendiente,
ὑστεροῦνται,pendiente,
ὑστερῶ,pendiente,
ὑστερῶν,pendiente,
ὑφ,pendiente,
ὑφαντὸς,pendiente,
ὑψίστοις,pendiente,
ὑψίστου,pendiente,
ὑψηλοφρονεῖν,pendiente,
ὑψηλοῖς,pendiente,
ὑψηλοῦ,pendiente,
ὑψηλόν,pendiente,
ὑψηλότερος,pendiente,
ὑψηλὰ,pendiente,
ὑψηλὸν,pendiente,
ὑψωθήσεται,pendiente,
ὑψωθήσῃ,pendiente,
ὑψωθείς,pendiente,
ὑψωθῆναι,pendiente,
ὑψωθῆτε,pendiente,
ὑψωθῶ,pendiente,
ὑψώσει,pendiente,
ὑψώσητε,pendiente,
ὑψώσῃ,pendiente,
ὑψῶν,pendiente,
ὕαλος,pendiente,
ὕβρεσιν,pendiente,
ὕβρεως,pendiente,
ὕβριν,pendiente,
ὕβρισαν,pendiente,
ὕδασιν,pendiente,
ὕδατα,pendiente,
ὕδατι,pendiente,
ὕδατος,pendiente,
ὕδωρ,pendiente,
ὕλην,pendiente,
ὕμνοις,pendiente,
ὕμνουν,pendiente,
ὕπαγε,pendiente,
ὕπανδρος,pendiente,
ὕπαρξιν,pendiente,
ὕπνου,pendiente,
ὕπνῳ,pendiente,
ὕστερον,pendiente,
ὕψει,pendiente,
ὕψιστος,pendiente,
ὕψος,pendiente,
ὕψους,pendiente,
ὕψωμα,pendiente,
ὕψωσεν,pendiente,
ὗς,pendiente,
ὠδίνουσα,pendiente,
ὠδίνω,pendiente,
ὠδίνων,pendiente,
ὠδὶν,pendiente,
ὠδῖνας,pendiente,
ὠνήσατο,pendiente,
ὠνείδιζον,pendiente,
ὠνείδισεν,pendiente,
ὠνομάσθη,pendiente,
ὠνόμασεν,pendiente,
ὠργίσθη,pendiente,
ὠργίσθησαν,pendiente,
ὠρυόμενος,pendiente,
ὠρχήσασθε,pendiente,
ὠρχήσατο,pendiente,
ὠσίν,pendiente,
ὠσὶν,pendiente,
ὠτάριον,pendiente,
ὠτίον,pendiente,
ὠτίου,pendiente,
ὠφέλεια,pendiente,
ὠφέλησεν,pendiente,
ὠφέλιμα,pendiente,
ὠφέλιμος,pendiente,
ὠφέλιμός,pendiente,
ὠφείλετε,pendiente,
ὠφείλομεν,pendiente,
ὠφελήθησαν,pendiente,
ὠφελήσει,pendiente,
ὠφελήσω,pendiente,
ὠφελείας,pendiente,
ὠφελεῖ,pendiente,
ὠφελεῖται,pendiente,
ὠφελεῖτε,pendiente,
ὠφεληθήσεται,pendiente,
ὠφεληθεῖσα,pendiente,
ὠφεληθῇς,pendiente,
ὠφελοῦμαι,pendiente,
ὡμίλει,pendiente,
ὡμίλουν,pendiente,
ὡμοιώθη,pendiente,
ὡμοιώθημεν,pendiente,
ὡμολόγησας,pendiente,
ὡμολόγησεν,pendiente,
ὡμολόγουν,pendiente,
ὡραίαν,pendiente,
ὡραίᾳ,pendiente,
ὡραῖοι,pendiente,
ὡρισμένον,pendiente,
ὡρισμένος,pendiente,
ὡρισμένῃ,pendiente,
ὡρῶν,pendiente,
ὡς,pendiente,
ὡσαννά,pendiente,
ὡσαννὰ,pendiente,
ὡσαύτως,pendiente,
ὡσεὶ,pendiente,
ὡσηὲ,pendiente,
ὡσπερεὶ,pendiente,
ὢν,pendiente,
ὤμοσα,pendiente,
ὤμοσεν,pendiente,
ὤμους,pendiente,
ὤν,pendiente,
ὤρθριζεν,pendiente,
ὤρυξεν,pendiente,
ὤφειλεν,pendiente,
ὤφειλον,pendiente,
ὤφθη,pendiente,
ὤφθην,pendiente,
ὤφθησαν,pendiente,
ὥρα,pendiente,
ὥραν,pendiente,
ὥρας,pendiente,
ὥρισαν,pendiente,
ὥρισεν,pendiente,
ὥρμησάν,pendiente,
ὥρμησαν,pendiente,
ὥρμησεν,pendiente,
ὥρᾳ,pendiente,
ὥς,pendiente,
ὥσπερ,pendiente,
ὥστε,pendiente,
ὦ,pendiente,
ὦμεν,pendiente,
ὦσιν,pendiente,
ὦτά,pendiente,
ὦτα,pendiente,
ὧδέ,pendiente,
ὧδε,pendiente,
ὧν,pendiente,
ὧραί,pendiente,
ὶ,pendiente,
ᾄδοντες,pendiente,
ᾄδουσιν,pendiente,
ᾅδην,pendiente,
ᾅδης,pendiente,
ᾅδου,pendiente,
ᾅδῃ,pendiente,
ᾐτήκαμεν,pendiente,
ᾐτήσαντο,pendiente,
ᾐτήσασθε,pendiente,
ᾐτήσατε,pendiente,
ᾐτήσατο,pendiente,
ᾐτοῦντο,pendiente,
ᾐχμαλώτευσεν,pendiente,
ᾑρέτισα,pendiente,
ᾔδει,pendiente,
ᾔδειν,pendiente,
ᾔδεις,pendiente,
ᾔδεισαν,pendiente,
ᾔδειτε,pendiente,
ᾔτησας,pendiente,
ᾖ,pendiente,
ᾖς,pendiente,
ᾗ,pendiente,
ᾠδαῖς,pendiente,
ᾠδὴν,pendiente,
ᾠκοδόμησεν,pendiente,
ᾠκοδόμητο,pendiente,
ᾠκοδόμουν,pendiente,
ᾠόν,pendiente,
ᾧ,pendiente,
ῥάβδον,pendiente,
ῥάβδος,pendiente,
ῥάβδου,pendiente,
ῥάβδῳ,pendiente,
ῥάκους,pendiente,
ῥάπισμα,pendiente,
ῥήγιον,pendiente,
ῥήγνυνται,pendiente,
ῥήμασιν,pendiente,
ῥήματά,pendiente,
ῥήματί,pendiente,
ῥήματα,pendiente,
ῥήματι,pendiente,
ῥήματος,pendiente,
ῥήξει,pendiente,
ῥήξωσιν,pendiente,
ῥήσσει,pendiente,
ῥήτορος,pendiente,
ῥίζα,pendiente,
ῥίζαν,pendiente,
ῥίζης,pendiente,
ῥίψαντες,pendiente,
ῥίψας,pendiente,
ῥαββί,pendiente,
ῥαβδίζειν,pendiente,
ῥαβδούχους,pendiente,
ῥαβδοῦχοι,pendiente,
ῥαγαὺ,pendiente,
ῥαιφάν,pendiente,
ῥακά,pendiente,
ῥαμὰ,pendiente,
ῥαντίζουσα,pendiente,
ῥαντισμοῦ,pendiente,
ῥαντισμὸν,pendiente,
ῥαπίζει,pendiente,
ῥαπίσμασιν,pendiente,
ῥαπίσματα,pendiente,
ῥαφίδος,pendiente,
ῥαχάβ,pendiente,
ῥαχὴλ,pendiente,
ῥαὰβ,pendiente,
ῥεβέκκα,pendiente,
ῥεδῶν,pendiente,
ῥεραντισμένοι,pendiente,
ῥεύσουσιν,pendiente,
